payment_date,customer_id,amount,running_total
2007-03-17 03:30:51.996577,143,6.99,30.93
2007-03-18 08:09:04.996577,143,2.99,33.92
2007-03-20 12:34:59.996577,143,4.99,38.91
2007-03-22 16:31:37.996577,143,5.99,44.9
2007-03-23 20:22:28.996577,143,4.99,49.89
2007-04-07 01:00:33.996577,143,7.99,57.88
2007-04-07 10:47:23.996577,143,0.99,58.87
2007-04-08 04:40:24.996577,143,7.99,66.86
2007-04-11 03:33:56.996577,143,6.99,73.85
2007-04-11 11:02:50.996577,143,4.99,78.84
2007-04-29 02:01:04.996577,143,0.99,79.83
2007-04-29 02:46:51.996577,143,0.99,80.82
2007-04-30 12:31:16.996577,143,1.99,82.81
2007-04-30 19:44:57.996577,143,0.99,83.8
2007-02-16 19:43:48.996577,144,5.99,5.99
2007-02-17 06:17:43.996577,144,0.99,6.98
2007-02-19 15:26:08.996577,144,4.99,11.97
2007-02-20 09:40:18.996577,144,4.99,16.96
2007-02-20 18:49:43.996577,144,2.99,19.95
2007-02-21 07:01:52.996577,144,2.99,22.94
2007-03-01 02:40:34.996577,144,0.99,23.93
2007-03-01 12:41:45.996577,144,4.99,28.92
2007-03-01 18:18:58.996577,144,5.99,34.91
2007-03-02 01:55:01.996577,144,4.99,39.9
2007-03-02 11:23:49.996577,144,2.99,42.89
2007-03-02 20:32:13.996577,144,6.99,49.88
2007-03-16 23:03:53.996577,144,7.99,57.87
2007-03-17 12:19:46.996577,144,4.99,62.86
2007-03-17 20:48:38.996577,144,2.99,65.85
2007-03-18 20:27:26.996577,144,2.99,68.84
2007-03-19 00:50:42.996577,144,3.99,72.83
2007-03-19 05:31:40.996577,144,6.99,79.82
2007-03-20 13:47:21.996577,144,2.99,82.81
2007-03-21 01:14:24.996577,144,2.99,85.8
2007-03-22 07:16:10.996577,144,1.99,87.79
2007-03-23 11:11:56.996577,144,7.99,95.78
2007-04-08 11:19:20.996577,144,6.99,102.77
2007-04-08 15:46:48.996577,144,3.99,106.76
2007-04-09 02:22:38.996577,144,0.99,107.75
2007-04-09 17:20:34.996577,144,8.99,116.74
2007-04-09 18:45:17.996577,144,7.99,124.73
2007-04-10 00:32:29.996577,144,7.99,132.72
2007-04-12 07:02:15.996577,144,7.99,140.71
2007-04-12 15:03:33.996577,144,9.99,150.7
2007-04-27 13:59:59.996577,144,5.99,156.69
2007-04-27 21:03:11.996577,144,2.99,159.68
2007-04-28 07:12:15.996577,144,0.99,160.67
2007-04-28 08:18:44.996577,144,3.99,164.66
2007-04-29 06:34:06.996577,144,5.99,170.65
2007-04-30 02:59:34.996577,144,0.99,171.64
2007-04-30 04:39:24.996577,144,7.99,179.63
2007-04-30 06:43:58.996577,144,0.99,180.62
2007-04-30 07:12:47.996577,144,3.99,184.61
2007-04-30 10:10:36.996577,144,4.99,189.6
2007-02-18 04:58:18.996577,145,4.99,4.99
2007-02-19 05:56:37.996577,145,0.99,5.98
2007-03-01 20:31:57.996577,145,4.99,10.97
2007-03-17 14:07:52.996577,145,5.99,16.96
2007-03-17 15:47:02.996577,145,2.99,19.95
2007-03-18 16:35:19.996577,145,2.99,22.94
2007-03-18 22:34:15.996577,145,2.99,25.93
2007-03-19 06:23:25.996577,145,7.99,33.92
2007-03-19 11:59:21.996577,145,3.99,37.91
2007-03-19 16:17:39.996577,145,0.99,38.9
2007-03-20 20:17:04.996577,145,5.99,44.89
2007-03-21 08:43:46.996577,145,6.99,51.88
2007-04-06 05:57:43.996577,145,5.99,57.87
2007-04-07 09:48:17.996577,145,8.99,66.86
2007-04-07 18:15:17.996577,145,4.99,71.85
2007-04-07 20:01:42.996577,145,6.99,78.84
2007-04-07 22:49:23.996577,145,2.99,81.83
2007-04-08 15:45:57.996577,145,2.99,84.82
2007-04-11 02:29:53.996577,145,2.99,87.81
2007-04-11 18:13:58.996577,145,1.99,89.8
2007-04-11 20:13:49.996577,145,0.99,90.79
2007-04-27 02:19:36.996577,145,2.99,93.78
2007-04-27 19:46:34.996577,145,7.99,101.77
2007-04-28 11:53:31.996577,145,0.99,102.76
2007-04-29 03:59:55.996577,145,0.99,103.75
2007-04-30 01:21:25.996577,145,0.99,104.74
2007-04-30 09:33:21.996577,145,2.99,107.73
2007-02-15 00:59:38.996577,146,7.99,7.99
2007-02-16 13:44:09.996577,146,1.99,9.98
2007-02-17 17:15:52.996577,146,2.99,12.97
2007-02-18 03:00:54.996577,146,3.99,16.96
2007-02-18 10:11:06.996577,146,2.99,19.95
2007-02-19 17:44:22.996577,146,0.99,20.94
2007-02-20 17:36:26.996577,146,4.99,25.93
2007-03-02 08:56:26.996577,146,7.99,33.92
2007-03-02 11:00:38.996577,146,2.99,36.91
2007-03-02 16:34:27.996577,146,0.99,37.9
2007-03-02 17:09:37.996577,146,5.99,43.89
2007-03-17 00:06:44.996577,146,4.99,48.88
2007-03-17 12:16:56.996577,146,4.99,53.87
2007-03-17 21:59:51.996577,146,7.99,61.86
2007-03-18 07:07:59.996577,146,2.99,64.85
2007-03-19 02:09:35.996577,146,4.99,69.84
2007-03-20 04:35:27.996577,146,4.99,74.83
2007-03-20 12:18:43.996577,146,4.99,79.82
2007-03-21 00:38:58.996577,146,2.99,82.81
2007-03-23 14:04:31.996577,146,6.99,89.8
2007-04-08 17:03:00.996577,146,6.99,96.79
2007-04-08 23:44:39.996577,146,4.99,101.78
2007-04-11 05:21:35.996577,146,7.99,109.77
2007-04-11 09:47:47.996577,146,6.99,116.76
2007-04-11 17:35:55.996577,146,4.99,121.75
2007-04-26 23:31:12.996577,146,0.99,122.74
2007-04-28 23:07:07.996577,146,3.99,126.73
2007-02-17 22:34:30.996577,147,0.99,0.99
2007-02-18 18:05:16.996577,147,6.99,7.98
2007-02-19 21:47:08.996577,147,2.99,10.97
2007-02-20 09:07:36.996577,147,5.99,16.96
2007-03-01 17:09:54.996577,147,7.99,24.95
2007-03-01 18:37:15.996577,147,8.99,33.94
2007-03-18 03:24:15.996577,147,4.99,38.93
2007-03-18 21:26:11.996577,147,4.99,43.92
2007-03-20 02:10:23.996577,147,4.99,48.91
2007-03-20 06:55:27.996577,147,3.99,52.9
2007-03-20 19:30:38.996577,147,4.99,57.89
2007-03-21 01:03:42.996577,147,0.99,58.88
2007-03-21 17:33:49.996577,147,0.99,59.87
2007-03-22 05:00:02.996577,147,4.99,64.86
2007-03-22 08:37:45.996577,147,2.99,67.85
2007-03-22 19:06:23.996577,147,4.99,72.84
2007-03-23 01:30:22.996577,147,4.99,77.83
2007-03-23 10:01:01.996577,147,8.99,86.82
2007-03-23 19:21:46.996577,147,6.99,93.81
2007-04-06 18:54:47.996577,147,7.99,101.8
2007-04-06 20:30:17.996577,147,2.99,104.79
2007-04-08 14:58:04.996577,147,0.99,105.78
2007-04-09 01:58:51.996577,147,0.99,106.77
2007-04-10 02:05:12.996577,147,2.99,109.76
2007-04-10 15:43:09.996577,147,0.99,110.75
2007-04-11 18:20:01.996577,147,0.99,111.74
2007-04-11 23:57:53.996577,147,4.99,116.73
2007-04-12 13:24:08.996577,147,2.99,119.72
2007-04-27 01:55:55.996577,147,0.99,120.71
2007-04-28 03:14:03.996577,147,0.99,121.7
2007-04-29 23:16:45.996577,147,2.99,124.69
2007-04-30 08:24:33.996577,147,0.99,125.68
2007-02-15 20:31:01.996577,148,1.99,1.99
2007-02-15 21:48:52.996577,148,6.99,8.98
2007-02-19 15:07:49.996577,148,3.99,12.97
2007-02-19 21:05:05.996577,148,3.99,16.96
2007-02-19 21:22:27.996577,148,5.99,22.95
2007-03-01 21:46:32.996577,148,6.99,29.94
2007-03-02 16:11:15.996577,148,10.99,40.93
2007-03-17 18:35:27.996577,148,2.99,43.92
2007-03-17 18:56:52.996577,148,0.99,44.91
2007-03-18 11:56:53.996577,148,3.99,48.9
2007-03-19 04:16:38.996577,148,6.99,55.89
2007-03-19 05:35:17.996577,148,6.99,62.88
2007-03-20 20:46:26.996577,148,0.99,63.87
2007-03-21 01:00:01.996577,148,4.99,68.86
2007-03-21 01:53:16.996577,148,6.99,75.85
2007-03-21 17:08:18.996577,148,2.99,78.84
2007-03-21 19:55:50.996577,148,0.99,79.83
2007-03-22 02:10:38.996577,148,5.99,85.82
2007-03-22 05:14:19.996577,148,2.99,88.81
2007-03-22 16:12:56.996577,148,4.99,93.8
2007-03-22 20:54:39.996577,148,8.99,102.79
2007-03-23 02:42:19.996577,148,3.99,106.78
2007-03-23 04:25:30.996577,148,3.99,110.77
2007-04-06 06:13:39.996577,148,0.99,111.76
2007-04-07 03:38:20.996577,148,0.99,112.75
2007-04-08 12:16:21.996577,148,2.99,115.74
2007-04-08 21:26:33.996577,148,2.99,118.73
2007-04-09 01:16:41.996577,148,4.99,123.72
2007-04-09 17:17:05.996577,148,4.99,128.71
2007-04-11 08:54:22.996577,148,1.99,130.7
2007-04-12 08:55:45.996577,148,8.99,139.69
2007-04-12 15:06:21.996577,148,10.99,150.68
2007-04-28 00:35:45.996577,148,0.99,151.67
2007-04-28 01:59:48.996577,148,4.99,156.66
2007-04-28 08:35:30.996577,148,9.99,166.65
2007-04-28 17:38:29.996577,148,4.99,171.64
2007-04-29 02:41:55.996577,148,3.99,175.63
2007-04-29 04:30:40.996577,148,4.99,180.62
2007-04-29 10:26:40.996577,148,4.99,185.61
2007-04-29 12:31:46.996577,148,4.99,190.6
2007-04-30 01:52:18.996577,148,4.99,195.59
2007-04-30 04:05:06.996577,148,5.99,201.58
2007-04-30 07:21:00.996577,148,2.99,204.57
2007-04-30 18:06:24.996577,148,4.99,209.56
2007-04-30 23:37:32.996577,148,1.99,211.55
2007-02-15 22:27:19.996577,149,2.99,2.99
2007-02-16 18:47:12.996577,149,2.99,5.98
2007-02-17 09:46:11.996577,149,6.99,12.97
2007-02-18 00:10:03.996577,149,4.99,17.96
2007-02-18 06:59:44.996577,149,5.99,23.95
2007-02-18 13:46:25.996577,149,7.99,31.94
2007-02-19 15:12:44.996577,149,0.99,32.93
2007-03-01 17:59:50.996577,149,7.99,40.92
2007-03-02 02:30:42.996577,149,0.99,41.91
2007-03-16 23:51:35.996577,149,2.99,44.9
2007-03-17 17:18:10.996577,149,4.99,49.89
2007-03-21 22:18:41.996577,149,3.99,53.88
2007-03-23 00:19:19.996577,149,4.99,58.87
2007-03-23 03:32:59.996577,149,2.99,61.86
2007-04-06 17:30:05.996577,149,2.99,64.85
2007-04-06 19:44:58.996577,149,6.99,71.84
2007-04-08 13:44:30.996577,149,3.99,75.83
2007-04-08 16:37:38.996577,149,0.99,76.82
2007-04-09 04:21:20.996577,149,2.99,79.81
2007-04-09 14:04:43.996577,149,10.99,90.8
2007-04-11 19:26:14.996577,149,4.99,95.79
2007-04-26 21:47:01.996577,149,5.99,101.78
2007-04-27 20:48:29.996577,149,4.99,106.77
2007-04-28 13:07:31.996577,149,6.99,113.76
2007-04-30 20:59:15.996577,149,2.99,116.75
2007-02-20 21:34:33.996577,150,1.99,1.99
2007-02-21 19:48:13.996577,150,5.99,7.98
2007-03-01 16:19:47.996577,150,2.99,10.97
2007-03-02 07:22:43.996577,150,2.99,13.96
2007-03-17 09:27:50.996577,150,6.99,20.95
2007-03-18 02:44:09.996577,150,6.99,27.94
2007-03-18 05:27:41.996577,150,2.99,30.93
2007-03-18 16:05:37.996577,150,2.99,33.92
2007-03-19 02:07:20.996577,150,1.99,35.91
2007-03-19 02:10:34.996577,150,0.99,36.9
2007-03-19 10:00:07.996577,150,6.99,43.89
2007-03-19 15:22:38.996577,150,8.99,52.88
2007-03-19 19:51:45.996577,150,2.99,55.87
2007-03-20 04:28:29.996577,150,5.99,61.86
2007-03-21 01:27:43.996577,150,0.99,62.85
2007-03-21 11:04:15.996577,150,2.99,65.84
2007-03-21 13:29:15.996577,150,9.99,75.83
2007-03-21 18:16:21.996577,150,0.99,76.82
2007-04-07 13:07:18.996577,150,6.99,83.81
2007-04-12 08:04:08.996577,150,2.99,86.8
2007-04-28 01:54:47.996577,150,4.99,91.79
2007-04-30 08:04:52.996577,150,2.99,94.78
2007-02-18 19:20:00.996577,151,2.99,2.99
2007-02-20 04:28:47.996577,151,2.99,5.98
2007-02-20 09:37:22.996577,151,3.99,9.97
2007-02-20 14:25:27.996577,151,0.99,10.96
2007-02-21 13:39:16.996577,151,2.99,13.95
2007-03-01 02:56:25.996577,151,4.99,18.94
2007-03-01 15:19:23.996577,151,2.99,21.93
2007-03-17 06:03:21.996577,151,2.99,24.92
2007-03-19 14:40:33.996577,151,0.99,25.91
2007-03-20 03:31:12.996577,151,5.99,31.9
2007-03-22 01:00:17.996577,151,4.99,36.89
2007-03-22 03:41:31.996577,151,3.99,40.88
2007-03-22 15:51:07.996577,151,4.99,45.87
2007-03-23 16:49:22.996577,151,2.99,48.86
2007-03-23 19:00:04.996577,151,2.99,51.85
2007-04-07 18:52:59.996577,151,2.99,54.84
2007-04-12 12:09:42.996577,151,0.99,55.83
2007-04-12 14:16:17.996577,151,3.99,59.82
2007-04-12 18:07:23.996577,151,0.99,60.81
2007-04-27 07:03:28.996577,151,0.99,61.8
2007-04-27 12:27:23.996577,151,3.99,65.79
2007-04-30 12:33:10.996577,151,4.99,70.78
2007-04-30 12:48:38.996577,151,4.99,75.77
2007-04-30 15:06:38.996577,151,2.99,78.76
2007-04-30 18:30:28.996577,151,2.99,81.75
2007-02-19 23:54:52.996577,152,4.99,4.99
2007-03-01 03:07:52.996577,152,6.99,11.98
2007-03-17 03:07:35.996577,152,6.99,18.97
2007-03-17 09:07:50.996577,152,0.99,19.96
2007-03-18 18:43:22.996577,152,2.99,22.95
2007-03-19 02:55:37.996577,152,4.99,27.94
2007-03-19 04:50:18.996577,152,1.99,29.93
2007-03-19 13:31:14.996577,152,4.99,34.92
2007-03-19 23:45:18.996577,152,0.99,35.91
2007-03-20 17:41:49.996577,152,0.99,36.9
2007-03-21 01:29:27.996577,152,0.99,37.89
2007-03-21 18:19:56.996577,152,4.99,42.88
2007-04-06 02:09:02.996577,152,2.99,45.87
2007-04-06 12:29:07.996577,152,7.99,53.86
2007-04-08 22:29:02.996577,152,4.99,58.85
2007-04-11 14:37:07.996577,152,0.99,59.84
2007-04-12 06:56:59.996577,152,2.99,62.83
2007-04-30 03:40:30.996577,152,5.99,68.82
2007-05-14 13:44:29.996577,152,4.99,73.81
2007-02-18 02:02:24.996577,153,0.99,0.99
2007-02-19 08:48:35.996577,153,0.99,1.98
2007-02-20 00:50:34.996577,153,4.99,6.97
2007-02-20 04:17:53.996577,153,5.99,12.96
2007-03-02 16:31:31.996577,153,4.99,17.95
2007-03-17 21:17:35.996577,153,1.99,19.94
2007-03-18 09:13:23.996577,153,3.99,23.93
2007-03-19 02:02:12.996577,153,4.99,28.92
2007-03-21 18:17:13.996577,153,4.99,33.91
2007-03-21 21:28:28.996577,153,4.99,38.9
2007-03-22 04:29:52.996577,153,4.99,43.89
2007-03-22 17:06:14.996577,153,0.99,44.88
2007-03-22 23:15:18.996577,153,7.99,52.87
2007-03-23 04:43:35.996577,153,1.99,54.86
2007-04-06 13:06:07.996577,153,0.99,55.85
2007-04-06 20:15:02.996577,153,0.99,56.84
2007-04-07 09:28:05.996577,153,5.99,62.83
2007-04-08 08:42:44.996577,153,5.99,68.82
2007-04-10 07:06:58.996577,153,0.99,69.81
2007-04-10 11:55:11.996577,153,0.99,70.8
2007-04-12 16:49:20.996577,153,9.99,80.79
2007-04-28 07:03:13.996577,153,7.99,88.78
2007-04-30 13:56:07.996577,153,0.99,89.77
2007-04-30 16:39:43.996577,153,4.99,94.76
2007-02-17 07:37:57.996577,154,0.99,0.99
2007-02-20 00:07:05.996577,154,4.99,5.98
2007-02-20 07:13:34.996577,154,2.99,8.97
2007-03-01 01:53:53.996577,154,6.99,15.96
2007-03-01 22:27:11.996577,154,4.99,20.95
2007-03-02 13:43:53.996577,154,5.99,26.94
2007-03-18 05:37:53.996577,154,0.99,27.93
2007-03-20 13:25:19.996577,154,4.99,32.92
2007-03-21 20:50:15.996577,154,2.99,35.91
2007-03-21 23:06:23.996577,154,7.99,43.9
2007-03-22 03:35:04.996577,154,6.99,50.89
2007-03-22 19:44:12.996577,154,0.99,51.88
2007-03-23 09:44:42.996577,154,2.99,54.87
2007-04-06 13:38:07.996577,154,7.99,62.86
2007-04-06 18:38:29.996577,154,0.99,63.85
2007-04-07 06:34:33.996577,154,4.99,68.84
2007-04-07 12:41:31.996577,154,2.99,71.83
2007-04-08 17:07:57.996577,154,5.99,77.82
2007-04-09 04:49:55.996577,154,0.99,78.81
2007-04-10 11:13:14.996577,154,2.99,81.8
2007-04-11 02:00:49.996577,154,0.99,82.79
2007-04-26 23:33:50.996577,154,4.99,87.78
2007-04-27 02:14:08.996577,154,4.99,92.77
2007-04-27 05:48:00.996577,154,4.99,97.76
2007-04-28 09:39:59.996577,154,1.99,99.75
2007-04-29 02:46:51.996577,154,7.99,107.74
2007-04-30 14:00:54.996577,154,2.99,110.73
2007-02-15 22:23:53.996577,155,1.99,1.99
2007-02-16 00:45:13.996577,155,7.99,9.98
2007-02-17 11:36:34.996577,155,7.99,17.97
2007-02-19 22:37:51.996577,155,4.99,22.96
2007-02-21 14:26:51.996577,155,4.99,27.95
2007-03-02 04:22:43.996577,155,4.99,32.94
2007-03-17 15:42:28.996577,155,5.99,38.93
2007-03-21 06:39:22.996577,155,8.99,47.92
2007-03-21 14:22:47.996577,155,2.99,50.91
2007-03-21 21:40:09.996577,155,2.99,53.9
2007-03-22 03:17:10.996577,155,0.99,54.89
2007-03-22 10:30:14.996577,155,0.99,55.88
2007-04-09 05:54:20.996577,155,1.99,57.87
2007-04-11 03:01:08.996577,155,5.99,63.86
2007-04-11 03:53:02.996577,155,4.99,68.85
2007-04-11 03:57:48.996577,155,4.99,73.84
2007-04-11 23:04:17.996577,155,2.99,76.83
2007-04-27 02:41:28.996577,155,3.99,80.82
2007-04-27 18:22:44.996577,155,2.99,83.81
2007-04-28 03:28:14.996577,155,5.99,89.8
2007-04-30 08:41:28.996577,155,7.99,97.79
2007-04-30 19:09:43.996577,155,0.99,98.78
2007-05-14 13:44:29.996577,155,0.00,106.76
2007-05-14 13:44:29.996577,155,7.98,106.76
2007-02-17 16:13:35.996577,156,9.99,9.99
2007-02-18 01:53:22.996577,156,0.99,10.98
2007-02-19 09:12:08.996577,156,4.99,15.97
2007-02-19 16:53:33.996577,156,0.99,16.96
2007-03-01 02:52:44.996577,156,6.99,23.95
2007-03-02 21:04:26.996577,156,2.99,26.94
2007-03-17 00:49:29.996577,156,5.99,32.93
2007-03-20 01:41:09.996577,156,0.99,33.92
2007-03-20 01:54:36.996577,156,2.99,36.91
2007-03-20 11:13:19.996577,156,2.99,39.9
2007-03-21 23:07:57.996577,156,1.99,41.89
2007-03-22 00:09:15.996577,156,4.99,46.88
2007-03-22 03:22:01.996577,156,0.99,47.87
2007-03-22 21:54:58.996577,156,6.99,54.86
2007-04-07 19:41:11.996577,156,2.99,57.85
2007-04-10 00:55:15.996577,156,4.99,62.84
2007-04-10 14:55:51.996577,156,2.99,65.83
2007-04-10 19:12:40.996577,156,0.99,66.82
2007-04-12 03:19:39.996577,156,6.99,73.81
2007-04-27 14:24:41.996577,156,2.99,76.8
2007-04-28 07:00:11.996577,156,4.99,81.79
2007-04-30 05:42:12.996577,156,0.99,82.78
2007-04-30 19:02:19.996577,156,6.99,89.77
2007-02-18 09:59:22.996577,157,0.99,0.99
2007-03-02 12:04:06.996577,157,4.99,5.98
2007-03-02 15:26:03.996577,157,4.99,10.97
2007-03-18 01:02:21.996577,157,5.99,16.96
2007-03-18 10:02:00.996577,157,6.99,23.95
2007-03-19 02:55:31.996577,157,0.99,24.94
2007-03-19 09:19:09.996577,157,4.99,29.93
2007-03-19 13:59:32.996577,157,4.99,34.92
2007-03-19 23:39:38.996577,157,6.99,41.91
2007-03-20 08:39:33.996577,157,2.99,44.9
2007-03-22 05:32:51.996577,157,4.99,49.89
2007-04-06 10:22:44.996577,157,0.99,50.88
2007-04-07 12:41:39.996577,157,5.99,56.87
2007-04-07 21:19:30.996577,157,3.99,60.86
2007-04-08 20:10:20.996577,157,0.99,61.85
2007-04-10 16:49:14.996577,157,4.99,66.84
2007-04-27 03:59:14.996577,157,2.99,69.83
2007-04-27 07:15:27.996577,157,2.99,72.82
2007-04-27 18:38:54.996577,157,4.99,77.81
2007-04-28 19:40:14.996577,157,0.99,78.8
2007-04-29 03:00:21.996577,157,0.99,79.79
2007-04-29 03:17:51.996577,157,0.99,80.78
2007-04-29 10:23:27.996577,157,4.99,85.77
2007-04-29 15:50:24.996577,157,0.99,86.76
2007-04-29 20:59:50.996577,157,4.99,91.75
2007-04-30 12:16:43.996577,157,2.99,94.74
2007-04-30 13:20:02.996577,157,4.99,99.73
2007-04-30 14:32:22.996577,157,2.99,102.72
2007-04-30 23:13:53.996577,157,4.99,107.71
2007-02-15 13:41:36.996577,158,0.99,0.99
2007-02-16 18:27:06.996577,158,4.99,5.98
2007-02-17 12:13:35.996577,158,6.99,12.97
2007-02-20 23:03:22.996577,158,8.99,21.96
2007-03-02 05:55:09.996577,158,4.99,26.95
2007-03-02 06:38:20.996577,158,6.99,33.94
2007-03-02 12:48:53.996577,158,0.99,34.93
2007-03-02 18:16:22.996577,158,2.99,37.92
2007-03-17 20:15:13.996577,158,1.99,39.91
2007-03-18 08:32:32.996577,158,5.99,45.9
2007-03-19 13:52:33.996577,158,1.99,47.89
2007-03-20 13:17:08.996577,158,2.99,50.88
2007-03-20 15:37:53.996577,158,2.99,53.87
2007-03-20 19:51:29.996577,158,0.99,54.86
2007-03-23 11:31:25.996577,158,2.99,57.85
2007-03-23 12:40:48.996577,158,5.99,63.84
2007-03-23 12:55:17.996577,158,5.99,69.83
2007-04-07 05:26:40.996577,158,8.99,78.82
2007-04-10 06:48:04.996577,158,2.99,81.81
2007-04-10 23:24:04.996577,158,4.99,86.8
2007-04-11 21:57:40.996577,158,2.99,89.79
2007-04-12 20:14:59.996577,158,5.99,95.78
2007-04-27 05:52:26.996577,158,2.99,98.77
2007-04-28 03:31:58.996577,158,0.99,99.76
2007-04-28 11:52:15.996577,158,2.99,102.75
2007-04-29 17:42:47.996577,158,2.99,105.74
2007-04-30 02:02:36.996577,158,1.99,107.73
2007-04-30 06:41:54.996577,158,1.99,109.72
2007-04-30 09:31:39.996577,158,2.99,112.71
2007-04-30 18:33:14.996577,158,2.99,115.7
2007-02-16 11:08:54.996577,159,0.99,0.99
2007-02-19 02:49:52.996577,159,0.99,1.98
2007-03-02 11:11:53.996577,159,4.99,6.97
2007-03-19 16:09:42.996577,159,1.99,8.96
2007-03-20 15:45:33.996577,159,0.99,9.95
2007-03-21 15:20:00.996577,159,8.99,18.94
2007-03-22 14:42:51.996577,159,0.99,19.93
2007-04-06 18:39:36.996577,159,5.99,25.92
2007-04-07 13:08:48.996577,159,4.99,30.91
2007-04-10 05:59:33.996577,159,0.99,31.9
2007-04-12 19:24:30.996577,159,4.99,36.89
2007-04-28 22:05:49.996577,159,2.99,39.88
2007-04-29 06:57:16.996577,159,0.99,40.87
2007-04-30 00:44:19.996577,159,7.99,48.86
2007-04-30 04:03:11.996577,159,3.99,52.85
2007-04-30 08:24:26.996577,159,0.99,53.84
2007-04-30 13:23:37.996577,159,4.99,58.83
2007-02-18 07:31:45.996577,160,4.99,4.99
2007-02-18 18:35:28.996577,160,2.99,7.98
2007-02-19 23:09:51.996577,160,2.99,10.97
2007-03-01 02:44:42.996577,160,2.99,13.96
2007-03-01 20:05:36.996577,160,0.99,14.95
2007-03-02 02:05:39.996577,160,4.99,19.94
2007-03-02 02:45:03.996577,160,5.99,25.93
2007-03-02 08:23:16.996577,160,2.99,28.92
2007-03-17 10:10:34.996577,160,2.99,31.91
2007-03-17 13:32:31.996577,160,7.99,39.9
2007-03-18 05:21:02.996577,160,2.99,42.89
2007-03-18 09:06:57.996577,160,7.99,50.88
2007-03-19 09:14:42.996577,160,6.99,57.87
2007-03-22 01:43:27.996577,160,4.99,62.86
2007-03-22 10:50:15.996577,160,2.99,65.85
2007-03-23 06:37:37.996577,160,2.99,68.84
2007-03-23 18:10:30.996577,160,4.99,73.83
2007-03-23 20:17:59.996577,160,3.99,77.82
2007-04-08 16:49:56.996577,160,0.99,78.81
2007-04-08 19:34:10.996577,160,5.99,84.8
2007-04-11 19:43:14.996577,160,6.99,91.79
2007-04-11 23:14:25.996577,160,1.99,93.78
2007-04-27 18:44:29.996577,160,0.99,94.77
2007-04-28 20:51:01.996577,160,4.99,99.76
2007-04-30 05:10:35.996577,160,0.99,100.75
2007-04-30 07:54:04.996577,160,2.99,103.74
2007-04-30 18:45:35.996577,160,2.99,106.73
2007-02-16 23:30:26.996577,161,2.99,2.99
2007-02-20 13:20:45.996577,161,3.99,6.98
2007-03-01 00:40:51.996577,161,5.99,12.97
2007-03-01 04:16:03.996577,161,0.99,13.96
2007-03-01 14:12:35.996577,161,2.99,16.95
2007-03-01 22:46:33.996577,161,6.99,23.94
2007-03-02 01:34:46.996577,161,0.99,24.93
2007-03-17 11:34:26.996577,161,2.99,27.92
2007-03-21 00:51:29.996577,161,0.99,28.91
2007-03-21 08:03:40.996577,161,7.99,36.9
2007-03-22 06:23:24.996577,161,0.99,37.89
2007-03-22 08:21:49.996577,161,5.99,43.88
2007-03-22 12:40:31.996577,161,2.99,46.87
2007-03-22 22:24:17.996577,161,5.99,52.86
2007-04-06 20:14:19.996577,161,4.99,57.85
2007-04-07 09:09:57.996577,161,0.99,58.84
2007-04-07 12:27:46.996577,161,6.99,65.83
2007-04-07 23:54:58.996577,161,2.99,68.82
2007-04-09 16:04:01.996577,161,6.99,75.81
2007-04-12 18:49:16.996577,161,4.99,80.8
2007-04-27 00:00:32.996577,161,2.99,83.79
2007-04-29 18:33:30.996577,161,4.99,88.78
2007-04-30 08:35:19.996577,161,4.99,93.77
2007-04-30 19:36:58.996577,161,0.99,94.76
2007-02-15 10:50:22.996577,162,4.99,4.99
2007-02-18 12:15:05.996577,162,0.99,5.98
2007-02-19 01:12:43.996577,162,4.99,10.97
2007-02-20 11:02:39.996577,162,0.99,11.96
2007-02-20 21:17:10.996577,162,0.99,12.95
2007-03-02 03:38:08.996577,162,0.99,13.94
2007-03-19 16:58:36.996577,162,4.99,18.93
2007-03-21 05:48:14.996577,162,1.99,20.92
2007-03-22 19:10:19.996577,162,4.99,25.91
2007-04-08 22:59:18.996577,162,2.99,28.9
2007-04-29 07:09:02.996577,162,4.99,33.89
2007-04-29 10:31:53.996577,162,4.99,38.88
2007-04-30 07:05:33.996577,162,7.99,46.87
2007-04-30 08:28:26.996577,162,0.99,47.86
2007-04-30 09:59:03.996577,162,4.99,52.85
2007-04-30 18:58:58.996577,162,5.99,58.84
2007-05-14 13:44:29.996577,162,0.99,59.83
2007-02-15 05:29:16.996577,163,4.99,4.99
2007-02-17 10:00:56.996577,163,2.99,7.98
2007-02-17 18:14:15.996577,163,7.99,15.97
2007-02-19 00:10:00.996577,163,5.99,21.96
2007-02-20 07:45:31.996577,163,6.99,28.95
2007-02-20 21:06:25.996577,163,0.99,29.94
2007-03-01 00:52:35.996577,163,0.99,30.93
2007-03-17 02:44:13.996577,163,2.99,33.92
2007-03-17 15:24:54.996577,163,4.99,38.91
2007-03-17 22:52:22.996577,163,2.99,41.9
2007-03-19 05:16:37.996577,163,2.99,44.89
2007-03-20 02:11:39.996577,163,7.99,52.88
2007-03-21 04:58:56.996577,163,4.99,57.87
2007-03-21 09:54:32.996577,163,5.99,63.86
2007-03-23 01:59:11.996577,163,8.99,72.85
2007-03-23 14:08:04.996577,163,0.99,73.84
2007-04-06 18:45:12.996577,163,3.99,77.83
2007-04-07 05:52:37.996577,163,1.99,79.82
